약품 종류에 따라 세 가지로 나뉘는데 어떤 걸로 하시겠어요?	제일 좋은 걸로 할게요
요 파란색 티는 얼마예요?	그 티는 사만 육천 원인데, 현금결제하시면 사만 원으로 할인해 드려요
블라우스 찾아요	블라우스는 이쪽에 있습니다
지금 돼요?	내일 가능하세요
이 옷은 다른 옷과 천이 다른가요?	이 제품은 봄 신상이여서요
파마 얼마 정도 해요?	파마는 4만 원입니다
이거 약은 아닌거에요?	많이 불편 하시면 두알씩 하루 두번 드시기도 해요
이 가방 하나 결제 해주세요.	결제 해 드리겠습니다.
카키도 있네요?	어른들한테는 카키가 나을 것 같아요
교환, 환불은 언제까지 가능하죠?	영수증 지참하고 7일 이내 가능합니다.
대량구매 하시면 할인은 해 주나요?	아연은 가격 자체가 싸서 할인은 안 돼요
관절염에 쓰는 글루코사민하고 콘드로이친 복합된 영양제 있어요?	아뇨 그 영양제 없습니다
한 달에 얼마에요?	한 달에 성인은 7만 5천 원입니다
카드로 결제할게요	총 6000원입니다
약 먹었을때 부작용은?	글루코사민하고 콘드로이틴하고 같이 있는 약은 부작용 딱히 없어요
요즘 잘나가는 건 어떤 거예요?	이 제품 잘나가요
크기가 너무 작네요 좀 더 큰 것은 없나요?	그게 저희 제품에서 가장 큰 제품입니다
이쁘네요 근데 좀 더 촉촉했으면 좋겠어요	립글로스 계열이 좋아요
이 옷은 요가 할 때 입는 거 아닌가요?	요새는 트레이닝 복이 대부분 비슷하게 나와요
조금 둘러볼게요	천천히 보세요
헤나하면 머리가 이렇게 상하나요?	헤나가 장단점이 있어요
본인이 안 오고 옷 갖고 오면 돼요?	잘 맞는 옷으로 들고 오시면 됩니다
이게 연분홍이네요?	이만사천원 현금하면 천원 디씨됩니다
다른 데는 남자 거 5만 원, 6만 원씩 하잖아요?	백화점 랩시리즈 같은 건 비싸기는 하죠
염색하고 케어까지 하면 시간은 얼마나 걸리나요?	염색은 보통 한 시간 반 걸리고 클리닉도 한 시간 반 정도 걸려서 기본 두 시간은 넘을거에요
스킨 종류 어떤 게 있나요?	올인원, 보습이 되는 올인원 리퀴드, 스킨, 로션, 에센스가 합쳐져 있는 제품들이 있어요
커트가 잘 어울릴까요?	커트가 잘 어울리실 것 같아요
내의 105 사이즈는 안 나와예?	남자는 105 여자는 100까지 나와요
더 예쁜 신발은 없어요?	지금은 매장에 있는게 다예요
여기 몇시에 마쳐요?	여덟시입니다
할인되는 거라예?	할인됩니다
저거는 얼마쯤 해요? 염색하는데	염색하는 데 삼만오천원이요
가격도 가져 와봐야 알겠네요?	옷을 가져오셔얄 수선 가격을 알 수 있습니다
이거는 무슨 색깔이지?	그거는 겨자 색깔이에요
금은 없나요	저희는 은 점문점이라서요
옆에 거는 얼마?	사만 오천 원인데 사만 원까지 해드릴 수 있어요
우리 딸 사줄려고 하는데요	이런 거는 나이 상관없이 괜찮아요
식물성으로만 되어 있나요	식물성으로만 되어 있고, 전체 성분이 표기되어 있어요
그럼 이걸로 주세요	계산도와드리겠습니다
한 치수 작은 거 있나요	아 감사합니다
그럼 펌을 비슷하게 해주세요	괜찮아요
누가 쓰실 제품 보세요?	제가 쓸 제품이요
청바지 사러 왔습니다	싸게 잘 해 드릴 테니 골라보세요
그럼 자주색 등산화는 가격이예?	자주색은 8만 9천원이에요
양복 수선 해주시나요?	품 수선은 안됩니다
남자들은 스킨하고 로션만 발라요?	기본적으로 스킨, 로션을 바르시는 분은 기능성 수분크림이나 에센스 종류도 쓰세요
자주 뿌려도 되나요?	하루에 세 네 번만 뿌리시고 그 이상은 권해드리지 않습니다
그러면 20% 할인하면 얼마예요?	약 15만 원입니다.
네 증상이 어떻게 되세요?	열이 조금 나고 목이 따가운 게 편도가 좀 부은 것 같아요
처음이시면 디자이너 제가 추천해 드릴까요?	잘하시는 분으로 부탁합니다
어떤 거 찾으세요?	남편이 입을 상의를 보려고 하는데
며칠까지 휴무예요?	설까지 쉬고 다음날 열 거 같아요
이 신발 맞추면 얼마고, 바로 사면 얼마에요?	지금 그 신발은 바로 사면 십만원이고 맞추면은 십칠만원이에요
멤버십 할인 중복 가능해요?	멤버십 중복 할인은 해당되지 않아요
할인되는 제품인가요?	지금 전품목 세일 중입니다
특별히 찾으시는 종류 있으신가요?	롱코트는 이 상품이 많이 나가고 있어요
아 빨래를 이 용량 만큼 넣으면 돼요?	적당량 이 정도 높이 들어가도록 넣으면 돼요
귀걸이 착용해봐도 되나요?	죄송하지만 착용은 금지 되어있습니다
혹시 더 큰 사이즈도 있나요?	프리사이즈에요
230 사이즈는 주로 몇살짜리 애들이 신어요?	보통 초등학교 4학년 5학년 친구들이 많이 신어요
쿠션 있어요?	요즘 이 제품이 잘 나가요
이 제품은 회색하고 베이지색 중에 어떤 게 잘 나가요?	이 베이지색이 가장 잘 나가요
현금으로 결제하면 할인해주시나요?	현금결제로 하시면 10프로 할인해드립니다.
네 집에 은침 소독하는 거 없으세요?	그거 있어요
요 옷은 울이라서 비싼가요?	그 옷은 홀가먼트와 울 캐시미어라서 그래요
이 영양크림은 얼마에요?	이 영양크림은 구만팔천 원이요
또 안 들어오나요?	안 들어와요
구내염에 바르는 약도 주실 수 있나요?	여기 있습니다.
런닝화는 어디에 있나요?	이쪽에 진열되어 있습니다
케어 서비스까지 하면 얼마죠?	그럼 기다리는 동안 여기 음료수 마시면서 서류 작성 부탁드려요
로즈골드 세트 한번 보여주시겠어요?	이쪽에 있습니다
새치커버하시는건가요?	요새 흰머리가 많아서요
정장 어느 부분을 수선하실 건가요?	어깨 줄이려고요
혹시 피부 진정을 위해 쓸 만한 앰풀이 있나요?	이게 저희 베스트셀러 중에 하나예요
바지 기장을 수선하려구요	오 센티미터 수선해 드리겠습니다
이런 건 얼마하는데요?	3만 6천 원이에요
몇 사이즈 입으시는데요?	66이요
네 고객님 임신 중이시면 넉넉한 사이즈로 나온 이 옷은 어떠세요?	77사이즈까지 입으실 수 있는 프리사이즈라 편하게 입으실 거예요
안티에이징은 오십 밀리에요?	안티에이징은 오십 밀리에요
결제는 카드로 해도 되나요?	카드는 안돼요
비타민 C요?	비타민 C는 없어요
이 제품은 어떠세요?	이 제품 엄청 예쁘네요
요건 얼만데요?	똑같이 3만 원이에요
카드 결제도 되나요?	카드 결제 가능합니다
그러면 여기 밑창 닳으면 에이에스 되나요?	저희 무상 에이에스 돼요
그건 얼마에요?	5만원 입니다
아이크림 가격은 다 똑같아요?	원래 가격은 같고, 이건 지금 할인이 돼서 더 싸요
할인 행사한다고 들었는데 맞나요?	20프로 할인 행사중입니다
시간은 어느 정도 걸릴까요	3시간 정도면 됩니다
지금 바로는 어렵고 30분 정도 대기하셔야 합니다	기다리시는 동안 편히 계세요
원장님께 머리할 수 있을까요?	원장님은 예약하신 손님만 받으세요
껴봐도 되나요?	거울은 저쪽에 있습니다
이 티도 남자 거야?	이거는 고등학생 아드님은 안돼요
어떤 사이즈 입으세요?	재고 있네요
이 바디워시랑 크림을 세트로 사면 얼마예요?	이 바디워시랑 크림을 세트로 9900원이에요
분홍색 티셔츠도 스몰 사이즈로 찾으시는 거 맞죠?	스몰 사이즈요
되게 커보이는데요?	약간 크게 나왔는데 양말 벗고 신으면 이뻐요
한 번 할 때마다 아니고?	한 번 시술할 때 요 제품 쓰고 요 제품 쓰고 해서 한 번 클리닉 하는 게 사만원이요
이거 알이 빠지면 에이에스는 가능해요?	저희 제품은 에이에스는 따로 안되세요
가죽이에요?	손잡이하고 이런 거는 가죽입니다
본인이 와야 되네?	착용한 모습을 확인 후 판단 할 수 있습니다
그거는 계속 복용해야되는거에요?	계속 복용해야합니다
립 라이너 펜슬형 있나요?	벽 쪽 C 코너 하단에 있습니다
지금 커트 가능할까요?	가능합니다
스킨, 로션 세트 회사가 어디예요?	프로랑스. 하지만 프로랑스도 있고 참존 것도 있고요 이자녹스랑 라네즈도 있어요
사장님 조금 싸게 살 수 있는 시즌 있어요?	아니요, 이 제품은 세일을 안 해요
한복도 줄여주나요?	한복 수선 가능합니다
염색약 제품명을 알 수 있을까요?	저희 체인점에서만 사용 가능한 태부사랑 제품을 사용합니다
이거 가죽 재질이 굉장히 뻣뻣하네요?	소가죽인데 처리가 되어있어서 그래요
이거 얼마에요?	20000원입니다
흰색 보여주세요	잠시만 기다려주세요
이거 할인 해주세요?	그 가격표에서 반값이에요
네 그것도 한번 보여주세요	잠시만 기다려주세요
이거 초록색 티 얼마 해요?	한 5만 원 해요
네 결제는 무엇으로 하시겠어요?	카드로요
할인되는 카드나 요런 것들 있나요?	할인되는 카드는 없어요
사이즈는 얼마죠?	30이요
가격 차이 좀 있겠네?	이게 좀 더 싸요
카카오페이 결제도 된다 그죠?	금요일은 안됩니다
한 번 신어봐도 되나요?	이게 딱 230인데 신어보세요
여자 티셔츠도 가격 비슷해요?	두꺼운 겨울티는 이천오백 원 하고 여름티는 그거보다 저렴해요
치실은 어디에 있나요?	약국 우측에 있습니다.
청소년들 영양제 보조식품 이런 거 있나요??	식사로나, 체력적으로 보면 비타민제 복용해서 비타민을 보충하는 것을 추천드립니다
이거랑 그거는 뭐가 달라요?	안에 솜이 들었고 안 들었고 차이예요
이거는 남방이에요?	그렇게 입으셔도 되고 코트도 입으셔도 돼요
얼굴에 묶을 수 있는 끈도 같이 있어요?	끈이 양쪽에 내장되어 있어 편리합니다
가방은 다 균일가예요?	여기 거는 다 만 원요
제일 핫한 제품 좀 잘나가는 거 없을까요?	겨울에는 이 제품 잘나갔었고 그 다음에 일반적으로 이런 거 잘나가고 이것도 편해요
이런 옷은 집에서 빠니까 망가지던데요?	그런 옷은 드라이가 좋지만, 손빨래 해도 괜찮아요
베이지랑 검정이에요?	두 가지 색상 있어요
예 어디신데요?	그린에서 왔거든요
콜라겐 이건 뭐예요?	콜라겐도 관절 연골에 도움이 돼요
이 제품 사용해볼 수 있나요?	샘플 제품으로 테스트해보시면 돼요
언제까지 먹어야 돼요?	피가 한 번 생성되는 사이클이 최소 사개월이라서 사개월 정도는 꾸준히 드셔주셔야 돼요
그러면 더비종류로 추천해주시겠어요?	요즘 제일 잘나가는 브랜드는 닥터마틴 이에요
이 가방 키플링 제품인가요?	키플링처럼 나온 제품이에요
가격이 추가되는데 괜찮으신가요?	괜찮습니다
미용실에서 트리트먼트를 구입하는게 좋을까요?	미용실에서 파는 게 다 좋지는 않은 데 어느 정도 전문성이 있어요
이쪽은 천이고 손잡이 부분은 그러면 뭐?	그 부분은 가죽입니다
두통약 있나요?	있습니다.
명절에 화장품 사주면 싫어할까요?	요즘 화장품 선물 많이들 하세요
명절에 어른들한테 선물하는 스킨로션 그런건 있어요?	제일 무난한 게 이 아이오페에서 보습라인이에요. 식물성이라 촉촉하기도 하고, 스킨 로션 크림 다 포함되어 있어요
립스틱은 이게 얼마에요?	립스틱은 만 이천 원이요
네 혹시 따로 찾으시는 스타일의 제품이 있으신가요?	깔끔한 스타일을 찾고 있습니다
이 밤색은 얇은데 따뜻한가요?	한바퀴 돌리는 거라서 따뜻해요.
키는요?	키가 좀 커요
치마 수선비는 얼마에요?	치마는 만 오천 원입니다
영수증을 안 들고 왔는데 괜찮나요?	영수증이 없으면 환불이 안됩니다.
이거는 드라이해야 돼요?	울 샴푸로 빨아도 돼요
생각해보고 다시 올게요	예약하시면 바로 받으실 수 있어 연락주세요
그럼 모피 기본은 얼마인데요 예를 들어 짧은 거면 기본은 얼마씩 하는고	그거 털 따라 달라요
그럼 1인실 비어 있는 거는 있어요?	지금 1인실 비어 있는 건 많이 있어요
카드로 할 수 있어요?	카드 결제 가능합니다
재질은 뭐예요?	이거는 합성가죽이에요
아 예전에 제가 어디서 들었는데 그늘진 곳에 뭐 이틀인가 뭐	그 정도로 화학을 쓰진 않습니다
네 이 티셔츠는 남녀 공용으로 입어도 무방하거죠?	하지만 가능하다면 남성분은 한 사이즈 큰 걸로 입으시는 게 좋습니다
아이 신발 사이즈가 어떻게 돼요?	남자 250mm는 없어요
우리 애가 독서실에서 공부하고 싶어해서 분위기 보려 왔어요	잠시만 기다리시면 방 보여드릴게요
이건 어떠세요?	디자인이 맘에 안들어요
실버인가요?	실버입니다
혹시 이 원피스에 어울릴만한 스카프도 있을까요?	악세서리 제품은 이쪽에 준비되어있습니다
어떤 옷을 요즘 많이 입나요?	붙는 스타일에, 청도 많이 나가요
구매 예약 같은건 안되죠?	당일날 직접 매장 방문하셔서 구매하셔야 해요
가죽옷 수선돼요?	가족옷 수선 가능합니다
네 잘 맞는 것 같은데 이거 얼마에요?	실버 제품이라 가격은 20000원입니다
머리가 많이 상하실 텐데 괜찮으시겠어요?	괜찮아요
이것도 가죽 가방이에요?	이거는 합피가죽이에요
가죽이 뭐예요?	소가죽입니다
뭐를 찾으십니까?	이 조끼 안에 입을만한 옷이요
학생이 화장을 좀 하나요?	학생이 공부를 좀 많이 해서 화장 잘 안 해요
가격대도 무난하네요 그죠?	병행수입이라서 정상가 매장보다는 더 저렴합니다
상품권으로 결제할 수 있나요?	이 상품권은 저희 매장에서 사용하실 수 없습니다.
포인트 적립되죠?	전화번호 알려주세요
가방도 세탁이 돼요?	책가방은 세탁 됩니다
그 바지 여자 바지인데요 지퍼 고장났어요 그거 수선할라카는데 그거 얼마씩해요?	기본이 사천원입니다
어떤 톤을 선택해야 될지 잘 모르겠어요	피부가 희셔서 21호 하시면 무난하세요
고등학생인데 한 달 얼마쯤 하나요?	한 달 지금 11만원 13만원입니다
겨울 거는 세일하시는 거 있으세요?	겨울 거는 반품했어요
이번에 신상품으로 나온 검은색 테일러 코트요	그거라면 이쪽으로 안내해드리겠습니다
이거 S 사이즈 있을까요?	지금 그 색상은 M 사이즈만 있어요
혹시 이벤트 하는 요일 같은 거 있나요?	수요일에 셔츠 세탁 십오프로 할인해드리고 금요일에 이불이랑 운동화 오프로씩 할인해드려요
이거는 팔찌예요 목걸이에요?	롱 목걸이에요
네 입어보시겠어요	이쪽입니다
이 옷은 가볍고 따뜻한가요?	따뜻해요
이 크림은 유분이 없는 거예요?	이 크림은 고보습 유분보다 더 찰지고 촉촉해요
립스틱 할인된 건 얼마 정도에, 몇 프로 정도에 구입할 수 있어요?	달마다 달라요
가격이 얼마예요?	2만 8천 원인데 3천 원 빼고 2만 5천 원요
가죽은 얼마예요?	2만 9천 원입니다
이 디자인은 살짝 타이트하게 나온 디자인이라 240을 신어보는게 어떠세요?	240도 괜찮아요
깔창은 따로 파시나요?	깔창은 없어요
털이 이거 잘 안 빠질까요?	잘 안빠져요
디피돼 있는 검은색요 요거 가죽이에요?	가죽이에요
겉옷은 뭐가 잘나가요?	이 옷도 가볍게 입기도 좋아요
여기 몇 시까지 영업하나요?	밤 9시까지 영업합니다
1인실 한 번 볼 수 있어요?	보여드릴게요
바로 되나요?	한 열흘 걸립니다
상의 가격이 얼마인가요?	35000원입니다
그냥 소화제도 추가로 구입하고 싶습니다	그럼 합쳐서 8천 원입니다
에이에스도 해줘요 벗겨지면?	벗겨지는 건 A/S 안되시고 체인줄 자체를 교환하셔야 해요
사이즈는 넉넉하죠?	맞을 것 같아요
이 티셔츠 L 사이즈 있나요?	여기 있습니다
염색은 얼마죠?	정가 9만원이고 현금하면 7만6천원이에요
요 가방들 중에서 곤색이 제일 잘나가요? 현금가가 육만원이에요?	곤색이 가장 잘나가가고, 현금결제하시면 오천 원 깎아드릴게요
까만색이 잘나가요?	그레이나 까만색 둘 다 잘나가요
아 이옆에꺼는요	그건 양가죽입니다
백화점이나 어디 사러 가면 샘플 좀 주잖아요?	샘플은 있는데 전 제품의 샘플이 다 나오는 건 아니에요
칼라는 이거랑 아까 검정색이었나?	검정있고 색깔이 진한 갈색은 주문해야 돼요
그러면 비슷한 옷 좀 찾아주실 수 있을까요?	잠시만 기다려주세요
이 벨트는 허리사이즈가 작아야 하겠네요?	그 벨트 늘어나서 괜찮아요
괜찮네요 이걸로 포장해주세요	알겠습니다
요 가방은 칠만 구천 원이에요?	원래 구만 원인데 지금 칠만 구천원에 세일해 드려요
그분이 여드름 나세요?	여드름은 많이 나진 않는데 한 번씩 트러블이 나죠
처방전 누구한테 드리죠?	저한테 주세요
네 사이즈가 어떻게 되시죠?	230로 보여주세요
예약하고 내일 오는게 낫겠네요	내일 오시면 서비스 해드릴게요
이거는 도금인가요?	실버는 따로 있고요
이런 작은 스타일 잘 나가는데 어떠세요?	이거는 너무 작은데
조금 전에 말한 히알루론산이랑 콜라겐 들어간 제품이 저거죠?	히알루론산이랑 콜라겐 들어간 제품이 수분보충용이지만 관절이 엄청 부드러워져요
바지 같은 거는 어떤 거 있어요?	저기 만 원짜리 인기 좋습니다
사이즈가 어떻게 되세요?	240이요
설화수도 여기 매장에 있어요?	설화수도 있어요. 이 가격대가 중간 라인이에요
50프로짜리도 있네요?	이것만 50프로예요
네 짙은 갈색으로 염색해주세요	단발 잘 어울리실 것 같아요
피부 타입이 어떻게 되시나요?	제 피부 타입은 복합성이에요
그러면 에코백은 어디있나요?	가게 제일 안쪽에 있습니다.
무룐가요?	병원 주차장은 무료입니다
지금 2+1 행사 중인데 하나만 구입하시나요?	그럼 두 개 주세요
그러면 여기 고 월매시장 뒤편에 그 빌라인데요 수거하고 배달은 안되시죠?	수거와 배달은 세탁물 5개 이상 돼야 가능합니다
이거는 얼마예요?	2만 5천 원이요
남색도 있나요?	화이트 블랙 그레이 세 종류 입니다
요 옷은 얼마예요?	그 옷은 오만 팔천 원, 이 옷은 삼만 오천 원이에요
염색약 성분에 대해서 설명해주세요	98퍼센트의 식물성 성분과 2퍼센트의 알코올 성분으로 두피가 예민하신 분들도 사용할 수 있는 염색약입니다
처방 병원 피부과 가서요?	옆에 있는 병원에 가시면 됩니다
전 한약을 먹으면 입맛이 좋아져서 살이 그렇게 찌는데, 살찌는 성분이 같이 있는거 아니죠?	원래 한약 자체가 여러가지 과정에서 모든 기능을 강화시키니까 소화를 잘시키고 흡수를 잘시켜서 그렇습니다
맨소래담 있어요?	있습니다
요즘은 유행이 되게 단순하게 많이 나가죠?	요즘에는 되게 단정하고 차분한 스타일을 많이 찾으세요
감기약 좀 주세요	우선 종합 감기약 2종류 드릴 건데 심하시면 병원 가서 약 처방받는 게 더 좋으실 거예요
색상은 이거뿐이라에?	그 디자인 하나 있습니다
원하는 스타일은 있으신가요?	그런 건 없고 그냥 편하면 돼요
거실에 단 커튼인데, 커튼 빼고 봉 빼고 가져오면 되는 거죠?	봉하고 핀 같은 거 다 빼고 주시고 가져오시면 돼요
여긴 무슨 매장이에요? 킵쿨?	저희는 화장품이랑 유산균회사랑 같이 운영되고 있어요
샤워코롱 이거는 얼마에요?	샤워코롱은 이만 원이요
환불이나 교환은 언제까지 가능한가요?	일주일 안에 가져오시면 해드립니다
네 그럼 그레이 색상으로 주세요	그럼 새상품으로 바로 포장해드리겠습니다
카드 결제할게요.	알겠습니다.
이런 흰 면바지는 얼마예요?	38000원이요
이거는 요새 입는 거에요?	봄신상 흰색하고 핑크 두 가지 있어요
청바지 사러 왔습니다	들어오세요
어르신들이 신을 캐주얼한 신발은?	캐주얼한 거는 이 제품이요
봄 상품으로 찾으세요?	봄 상품
콘드로이틴이 좋은가요?	콘드로이틴 효과 좋습니다
감기약 좀 주시겠어요?	여기 종합 감기약이랑 갈근탕도 같이 드릴게요
이 컬러 제품으로 주세요	예쁘게 포장해 드릴게요
로션하고 에센스 다 바르시죠?	로션하고 에센스 바르기야 다 바르죠
여기 카드요	계산했습니다
다른 디자인도 볼래요	이 가방은 악어가죽입니다
원장님, 머리에 클리닉 하는데 한 얼마쯤 해요?	클리닉은 삼만원 정도 해요
이 정장에 어울릴만한 가방 있나요?	있습니다
세탁하면서 같이 박음질 간단한거는 안되예?	간단한거 같으면 해줄게요
설사는 안 하세요?	설사는 안 해요
요거 검은색 운동화 얼마에요?	6만 9천원이에요
이 백 다른 컬러도 있나요?	죄송하지만 DP돼있는게 전부입니다
왁싱하면 여기 깔끔하죠?	맞아요, 만질만질하게
거실에 있는 커튼인가요?	안방 커튼이요
입술이 너무 트는데 립밤이 어딨나요?	이쪽 보시면 있어요
여기 독서실 이용하려면 어떻게 해야돼요?	다른데랑 똑같이 요금내고 이용하시면 되는데 저희 이용시간은 아침 9시부터 새벽 1시까지에요
여기 따로 쉬는 날은 있어요?	저희 가게는 매주 일요일에 쉬어요
원하는 프릴 같은 것도 달 수 있나요?	가지고 오면 달아드립니다
옷을 분리할 수 있나요?	다 붙었어요
제가 쓸 게 아니라 우리 애가 쓸 건데 20대 후반	이 5번 엘리자베스가 좋아요
이불 맡기면 다 말려서 돌려주시죠?	건조기에 넣고 돌려서 먼지가 깨끗하게 떨어집니다
음 가방 크기는 이것과 비슷하게 해야 해요?	이거보다 조금 크게 하면 될 거 같아요
머리 이렇게 굵은 웨이브 하려고 하면 일반 파마 아니면 세팅 중에서 어떤 시술을 해야 돼요?	일반 파마, 세팅 둘 다 가능합니다
어떤 얼룩요?	기름 종류 같은데 뭐를 묻혀 왔는지모르겠어요
머리끝이 뻗칠 수 있습니다	괜찮습니다
고어텍스가 뭐예요?	고어텍스는 방수효과를 말해요
어성초 샴푸는 50ml인데 뎅기머리 샴푸는 몇 ml에요?	뎅기머리 샴푸는 520ml이에요
얼마예요?	십삼만 구천원이요
남방 종류는 다른 거는 없나요?	가격대가 다양하게 있습니다
하루 그니까 여기 밤에는 안 해요?	새벽 1시까지 하고 있습니다
이 제품 육육이 제일 큰 사이즌가요?	니트 소재라 프리사이즈예요
큰 게 안에 내용물 구성이 더 좋은 거겠지요?	맞습니다
지나가다 보니까 탈모 제품 광고가 보여서 들어왔는데, 약 복용하는 건가요?	먹는 약으로 보통 영양제 개념으로 보시는 게 맞습니다
코트 수선하는 데 오래 걸리겠죠?	코트 수선은 시간도 오래 걸리고, 가격이 비쌉니다
가벼운 게 제일 낫지 않을까요?	그 가방은 너무 크네요
요건 얼만데요?	만 원입니다
끈 달린거는 젊은 사람들이 신는 거잖아요?	요즘은 오육십 대도 다 신어요
너무 튀는 것 같은데 모노톤도 남아있나요?	여기 블랙이랑 그레이 믹스된 제품 있어요
그러면 요렇게 두 개 얼마죠?	요거 오리털은 만 원이에요
염색 가격은 얼마정도 해요?	기본 4만 원이며 머리 길이에 따라 가격이 다릅니다
엉덩이 밑까지 오는 오리털파카는 세탁비가 얼마나 나오나요?	옷이 얇으면 9천 원에서 만 원이지만 원단이 두껍고 모자에 털이 있으면 추가 비용이 발생합니다
소재는 좋은데 다른 무늬?	다른 무늬로는 없습니다
사장님, 이 마우라 제품은 얼마에요?	10000원이에요.
그럼 옷 세탁이 가능하다는 거죠?	옷 안감이랑 가죽이 들리면 특수 세탁이 가능한데, 붙어있으면 스며들기 때문에 특수 세탁이 어려울 수 있습니다
어떤 게 좋아요?	물약은 이게 좋고 알약도 같이 드시면 더 좋아요
내가 이런 눈썹라이너도 솔 있는 걸 봤는데	그건 브랜드마다 나오는 게 다르고요. 요즘 우드에는 솔 달려있는 게 없어요. 옛날제품은 우드 뒤에 달려있었지만 요즘은 아니에요.
거기선 잘라야된다고 했는데, 그럼 여기는 위에 볼륨매직하고 밑에 세팅 파마하면 얼마에요?	십이만 원에서 십사만 원입니다
소화 안 될 때 먹는 약 주세요.	잠시만 기다려주세요.
이거 한 번 해봐도 돼요?	가능합니다
봄 옷 나왔나요?	봄 옷이 지금 티셔츠나 코트 종류 있어요
인조 가죽인가요?	천연가죽입니다.
이 제품과 저 제품은 뭐가 달라요?	그 두 제품은 원단이 달라요
네 평소 사이즈가 어떻게 되시죠?	55사이즈 입습니다
삼성페이 이런 것도 다 돼요?	삼성페이는 안 됩니다
일요일은 안 하시죠?	일요일은 열지 않습니다
요 신발 얼마에요 사장님?	가격은 똑같아요. 2만 9천원이에요
이건 어떨까요?	이거는 봄 옷으로 나온 거에요
남방스타일이다 그죠?	셔츠형 원피스 스타일이죠
유수분밸런싱 뭐예요?	유수분밸런싱은 트러블에 쓰시는 건데, 이건 지복합성이고 요건 건성 쪽이에요
스카프는 얼마씩 해요?	제품마다 가격이 표시되어 있어요
앞에 백팩 착용해봐도 되나요?	빼드릴께요
이 목걸이도 같은 14K인가요?	그렇습니다
이 근처에는 주차할 곳이 없나요?	여기 골목 쪽에 주차할 수 있어요
저거는 얼마에요?	십구만 원이요
봉투는 필요 없어요	알겠습니다
어디 거 찾으세요?	그런 브랜드는 없어요
좋은 거예요?	괜찮아요
이 제품보다 더 예쁜 제품이 있나요?	이 제품은 가을에 나왔고, 토끼모자는 신상이에요
젤 같은 경우에는 몇 번쯤 쓸 수 있나요?	한 10일은 더 사용합니다
이거는 얼마인데요?	지금 기종이 길이가 더 보이는 게 플러스 같아요
미백 크림 오십 밀리, 석 달은 바르죠?	크림 오십 밀리 정도면 석 달 충분히 바르시죠
박카스 있어요?	박카스 육백원입니다
나이드신 여성분들이 하는 브로찌는 어디있어요?	여기 입구쪽에 있는데 괜찮은게 다 나갔어요
여기 백팩 같은 거는 얼마 정도 해요?	여자용은 10만 원부터 시작해요
가방 크기가 너무 큰데요	사이즈별로 있습니다
남자애들 흰색 회색 검정으로 맨투맨이나 후드티 좋아하거든요?	나는 좀 밝은 색을 사주고 싶은데
하여튼 간 지도 콘셉트니까 외부 디자인은 다 비슷하다 그죠?	그렇죠 본래는 이거 하나밖에 안 나왔거든요 이게 오리지널 프리마 거예요
몇 미리 신으세요?	삼십오
클렌징 제품 좀 보고 싶은데요	오른쪽 진열대 쪽에서 보실 수 있어요
염색하려고 하는데 기장 추가 얼마인가요	어깨까지 2만 원 추가되고 가슴 밑이면 3만 원 추가됩니다
오만 원이면 수선 되나요?	수선 정도에 따라 금액이 다르기 때문에 정확히 말씀드리기 어렵습니다
메는 가방은 얼마예요?	그 가방은 삼만 구천 원이에요
펌을 하고 바로 하나요?	바로 하셔도 상관없고 좀 시간 차이 주시고 해도 돼요
관리는 어떻게 해야 돼요?	세탁소에 세탁 맡기는 게 제일 좋아요
바지는 허리만 줄이시나요?	허리만 일 인치 줄이면 되고요
블랙 색상 사이즈가 없네요	찾아보고 올게요
관절은 어느 분께서 아프신 건가요?	류마티스 관절염 진통제 드릴게요
제 나이대에 쓸 수 있는 스킨로션 뭐 있어요 ?	수분 보습이 많이 필요하신 분들은 이런 게 나아요
남자 양복도 수선이 가능해요?	양복 어깨, 품 수선 모두 가능하세요
관절에 좋은 영양제도 있나요?	콘드로이틴이라고 있어요
사이즈는 이거 하나인가요?	작은 거 큰 거 두 종류입니다
처방전 여기서 되나요?	처방전 주시면 됩니다
요거는 가격이 얼마에요?	그건 22000원이고 이쪽 건 19000원입니다
벤토나이트 염색하려고 하는데요	저번에 사가신 걸로 색 맞춰서 해드릴게요
요거 카키색은 없어요?	없어요 그거 하나 남았어요
디자인만 하면 가능하다는 말씀이세요?	가능합니다
이거 진주 떨어지고 그러지는 않아요?	찡으로 박혀 있어 떨어지지는 않아요
요 티는 얼마예요?	이 티는 삼만 칠천 원이고, 저 티는 이만 오천 원이에요
그럼 이게 스프레이 가루라는 거예요?	스프레이 가루입니다
이런 거는 물세탁 됩니까?	물세탁 조금 해도 상관은 없으세요
여기는 가격이 어떤 게 있어요?	만 오천 원대부터 시작해서 이만 오천 원까지 있습니다
이건 면이예요?	면이예요
생리통이 너무 심한데 약 있을까요?	요즘 가장 많이 찾으시는 약인데 지금 증상에도 잘 맞을 거예요
그럼 오늘은 상한 머리만 잘라내고 가도 될까요?	자리 안내해드리겠습니다
앙고라 니트는 드라이 클리닝 해야되죠?	앙고라 니트는 드라이 클리닝 해야 됩니다
얼룩은 잘 지워졌나요?	깨끗하게 지워졌습니다
일단 흰색으로 이백삼십으로 드려볼게요 이게 볼하고 등이 넓게 나와가지고 편안하게 신으실 수 있을 거예요	편하기는 하네
얼마인가요?	이 신발은 할인서비스 들어가서 60000원입니다
