결제할 때 제휴 할인 카드가 있나요?	제휴 할인 카드는 없어요
바비큐장 사용할 수 있나요?	바비큐장이 방문 앞에 있어 바로 하실 수 있어요
오늘 숙박 가능한가요?	숙박 가능하세요
그럼 요금은 한 시간에 얼마 정도 나오나요?	회원 기준으로 600원입니다
무인결제기 사용 방법을 모르는데 도와주실 수 있나요?	가능합니다
흡연실도 따로 다 마련이 되어있으시고?	흡연실 외는 금역구역입니다
바비큐 고기류나 이런 거는 준비해서 가야 하는 거죠?	바비큐 하시게 되면은 이용료는 만원이에요
이불이나 베개는 추가로 더 주실 수 있는 거죠?	이불, 베개는 깨끗한 거로 준비해드려요
한 시간에 얼마에요?	1500원입니다
아이들 침구류는 깔끔한가요?	침구는 깔끔하게 해드려요
차 타고 가려고 하는데 주차할 수 있죠?	가능해요
혹시 원하시는 방이 있으신가요?	바다가 잘 보이는 방은 주말이라 없어요
네, 몇 분 정도 숙박하실 예정이신가요?	그럼 더블 침대 2개 있는 방으로 안내해드릴게요
호텔 예약 하려고 하는데 도와주실래요?	1월 1일 2박 예약 가능해요
이벤트 있나요?	이벤트 신청하시면 비용이 발생해요
내일 조식은 몇 시부터 몇 시까지인가요?	7시부터 10시까지 이용 가능해요
집이 일이 있어서 이사랑 안맞아서 장기로 7에서 10일정도 가족이 3명정도 묵을 방이 있나요?	3명 묵으시지만 4인 기준요금이에요
더 필요한 건 없으세요?	방에 치약이랑 수건이 모자랍니다
여기 PC방 영업시간이 몇 시까지에요?	저희는 24시간 영업해요
신분증 확인 가능할까요?	약되어 있으시네요
룸에서 배달음식 시켜 먹을 수 있나요?	배달음식 가능하시고, 객실 호수 말씀해주시면 바로 배달돼요
커피숍 이용은 몇 시부터 몇 시까지 이용할 수 있나요?	커피숍 오픈은 열시 정도에 하고, 열시에서 열한시 사이에 닫아요
배고파서 배달음식 주문하려는데 괜찮은가요?	번호 알려드릴게요
바비큐장은 어디 있나요?	내려가셔서 우측에 보이는 하우스 천막 안에 있어요
다른 데 알아보고 계시는 거예요?	쪼매라도 싼데 며칠 있을까 싶어서
결제는 계좌이체가 가능한가요?	가능해요. 계좌번호 드릴게요
여기 혹시 카카오페이 되나요?	카카오페이 결제 가능하세요
얼마에요	흑백은 장당 300원에요
6명 가능한가요?	어서 오세요
사장님 너무 더운데 히터 꺼주시겠어요?	히터 옆에 리모컨으로 끄시면 되세요
자리는 아무 데나 앉으면 되나요?	원하는 자리에 앉으세요
여기 흡연실 어디있어요?	흡연실은 저기 있습니다
4인 가족 3박  예약하신 거 맞으시죠?	맞습니다
저녁 때는 저렇게 다이 빈 다이도 없겠네요?	그렇죠, 근데 당구장 어딜 가나 다 그래요.
근처에 마트가 있나요?	큰길로 나가셔서 500미터만 올라가시면 홈플러스가 있어요
가격이 어떻게 되나요?	시간당 2500원입니다
캠핑장 이용하시는 거 맞으시죠?	맞습니다
그리고 컴퓨터가 안 켜지는데 확인 부탁드려요	필요하신 거 있으면 자유롭게 문의해주세요
PDF 뷰어가 필요한데 컴퓨터에 설치되어있나요?	필요하시면 체험판을 설치해드릴게요
각각의 방 가격을 알려주실래요?	디럭스룸는 5만 원 로열룸은 10만 원 프리미엄룸은 15만 원이에요
게임 종목은 어떤게 있나요?	사구하고 삼구, 포켓볼 3대 있어요
성함이 어떻게 되세요?	김기동입니다
몇 시에 준비해드릴까요?	그때 방으로 갖다 드릴게요
여기서 가장 저렴한 방은 1박에 얼마인가요?	2인실 기준 85000원이에요
닉네임이 어떻게 되시죠?	허철구입니다
아기들 이용할 수 있는 놀이 공간은 있나요?	놀이 공간은 따로 없어요
체크아웃 시간은 몇 시인가요?	체크아웃 시간은 낮 12시에요
평일은 얼마쯤 해요?	평일은 주말보다 4만원 저렴해요
침대는 트윈침대랑 더블침대 중 어느 것으로 할까요?	더블침대로 2개 준비해주세요
산호 룸은 육만 구천 원, 가격이 맞나요?	육만 구천 원은 평일 가격이고 주말이나 어린이날은 더 비싸요. 두 명 기준이에요
후불로 이용해도 되나요?	후불로 이용해도 되세요
세면도구 같은 거는 다 구비가 되어 있나요?	샴푸, 린스도 구비되어 있고 손님은 칫솔, 면도기 준비해오면 돼요
총 몇 분이 이용하실 건가요?	성인 2명에 어린이 2명입니다
방은 따뜻한가요?	방은 걱정하지 마세요, 위에 밑에 다 따뜻해요
가족하고 의논해서 전화 다시 드릴게요	전화 주세요
네, 고객님 숙박하시는 날짜가 어떻게 되세요?	3월 15일에서 16일까지 1박이요
1박에 얼마인가요?	2만 원이에요
침대방에도 온돌로 되어 있어요?	침대방 바닥이 온돌이에요
몇 분이신가요?	두 명요
회원과 비회원 가격 차이가 있나요?	회원으로 하실 경우 조금 더 쌉니다
바비큐 장비 한 세트 빌릴 수 있을까요?	여기 있어요
이용할 수 있는 특별한 공간이 있나요?	개별 테라스하고 탁구, 당구 4구, 포켓볼, 족구장, 골프, 노래방, 이 정도 있어요
아니요 어떤 걸로 하시겠어요?	커피 2잔 주스 2잔 주세요
펜션에서는 대게 취급을 안 하세요?	저희 지금 대게는 판매 안 해요
재떨이 좀 주세요	여기 있습니다
네, 몇 분이 이용하시나요?	성인 4명입니다
음료는 안 필요하세요?	맥주 2병 주세요
짜장면 2개 카드 결제할게요	잠시만요
여기 입장료 얼마에요?	대인 1명 9000원입니다
네, 현금으로 결제하시나요?	카드로 결제하고 싶습니다
나중에 1명 더 오면 추가 비용 있나요?	1인당 추가 비용은 15000원이에요
결제하면 바로 입실 가능한 거죠?	지금 대기인원이 있어서 입실하시려면 조금 기다리셔야 해요
프린트되나요?	가능합니다
3일 250000원짜리 방 있는데 이건 어떠세요?	그거로 예약해주세요
여기 주차장 사용할 수 있죠?	주차장 이용 가능하세요
침대방과 온돌방 중 어디로 드릴까요?	온돌방으로 주세요
혹시 흡연 가능한가요?	내부에선 금연이고 따로 흡연실이 마련되어있습니다
여기 복층구조가 있는 것 같던데요?	복층 방 있어요
언제로 해드릴까요?	다음 주 금요일이요
오늘 밤 숙박할 방이 있나요?	방이 딱 하나 남아 있어요
카드로 결제해주세요	알겠습니다
요금은 각각 어떻게 되나요?	온돌 룸은 십이만 칠백원이고 트윈 객실은 이십팔만원이에요
그럼 대인 2명만 계산해 주세요	18000원입니다
수영장은 이용할 수 있나요?	수영장은 5월부터 이용 가능해요
공이 안 좋은데 다른 공으로 교체 가능할까요?	바꿔드리겠습니다
6살짜리 아이들 가려고 하는데 키즈시설 따로 있나요?	키즈시설은 따로 없어요
고기는 있어서 바비큐 할 때 숯만 피워주시면 되는데 얼마에요?	2만 원이에요
셔틀버스는 어디서 타면 되나요?	000역에 4시에 셔틀버스 탑승하시면 돼요
컬러 프린트도 할 수 있나요?	흑백 프린트만 가능합니다
대가족 총 여덟명이 묵으려고 하는데 큰 방이 있나요?	일랑일랑 방이라고 복층 방인데, 이층에는 침대가 두 개, 밑에는 거실처럼 자도 돼요
몇 분이신데요?	다섯 분 묵으실 방 있어요
여기 한 시간 이용료는 얼마인가요?	천 원입니다
화장실 어디에 있어요?	화장실은 저 끝으로 가시면 돼요
위치가 조용한가요?	저희 펜션 주위는 조용해요
포켓볼 한 팀이랑 사구 한 팀 자리 있나요?	사구는 지금 시작하고 포켓볼은 기다릴게요
예약자가 아직 안왔는데, 다른 방법으로예약 확인은 불가능할까요?	약자분께서 전화 주시면 확인 가능해요
콜라 두 잔이랑 커피 한 잔 주세요	준비해서 갖다 드릴게요
수영장은 몇 시까지 이용 가능한가요?	오전 10시부터 오후 10시까지 이용 가능해요
고기나 야채는 어디서 구입 가능한가요?	매점에서 구입하시면 돼요
제가 강습 받고 싶어하는 애를 데리고 한 번 나와봐야 되겠네요	그러세요. 데리고 나오세요
혹시 자리 예약 가능한가요?	자리 예약은 10분 안에 오셔야 가능하세요
두 명 숙박이요	1박에 6만 원이에요
트윈 룸 남는 방 있나요?	전망은 어떤가요?
총 가격이 그럼 얼마인가요?	5인용 방 8만 원에 바비큐 비용 만 원씩 더해서 13만 원 주시면 됩니다
포켓볼 자리도 있나요?	현재는 없습니다
체크인은 몇 시쯤 예상하시나요?	그럼 이번 주말 3시에 뵐게요
오늘 4명 예약하셨죠?	4명이에요
저희 예약해주시고 화장실이 어디죠?	밖에 나가셔서 우측으로 가시면 보이세요
숙박 시 바비큐 요금은 어떻게 되나요?	숙박 인원 2인 기준 4만 원이에요
배달음식 같은 거 시켜 먹을 수 있나요?	배달음식 시켜 드시면 돼요
4구 치려고요	저쪽으로 가세요
혹시 와이파이는 다 설치되어 있나요?	여기는 안되어있는 걸로 알고 있어요
아 5만 원짜리는 안 들어가는데요	카운터에 오시면 교환해드리겠습니다
시티 뷰로 예약했는데 혹시 오션뷰로 변경 가능할까요?	방은 701호로 바꿔드렸고, 키는 여기 있어요
하루 숙박 비용은 어떻게 되나요?	일반 룸은 1박에 50000원이에요
세면도구는 다 구비가 되어 있나요?	세면도구는 다 있어요
바비큐장은 이용하면 얼마에요?	1인에 2만 원씩 추가하시면 됩니다
여기 후불카드 사용 가능한가요?	후불은 안되고 회원가입해주셔야 합니다
방을 바꾸는 거 말고는 방법이 없어요?	불편을 드려 정말 죄송해요
지금 전화받는 곳은 어디인가요?	저희는 경주 프런트예요
바비큐장 이용하시겠습니까?	장작과 숯불은 제공해드릴게요
숙박 가격은 얼마인가요?	15만 원이에요
따로 결제가 필요한가요?	나가실 때 후불로 결제하시면 됩니다
수건이나 세면도구는 다 구비되어 있나요?	세면도구는 다 있어요
일반룸과 스위트룸의 차이가 무엇인가요?	스위트룸은 금박이 되어 있어요
네, 내일 토요일 오전 11시에 체크아웃이에요	알겠습니다
추가 인원에 대한 엑스트라 베드가 있나요?	엑스트라 베드가 있는 방으로 준비해드릴게요
장갑은 인원수만큼 해요?	준비해 드릴게요
음식 주문도 가능한가요?	피씨 화면상에서 주문하시면 가져다드립니다
매일 새벽 3시까지인가요?	주말에는 시간은 똑같은데 마치는 시간은 없어요
파티룸에 풍선장식을 하고 싶은데 가능한가요?	장식은 직접 하셔도 되고 비용을 추가하시면 저희가 해 드리기도 해요
와이파이는 되나요?	와이파이가 되는데 조금 약할 수는 있어요
몇 시간 동안 머무르시나요?	3시간에 4만 원이에요
방이 몇 층인가요?	2층 안쪽 방이고, 거실이랑 방 두 개 있어요
남자 3명이서 잘 건데 디럭스룸에 침대 3개 있나요?	침대는 1개인데 2인용이고 엑스트라 베드 넣으셔야 돼요
여기 삼성페이로 결제 할 수 있어요?	삼성페이 결제 가능합니다
저희 바비큐 하려고 하는데 숯이랑 석쇠 어떻게 해야 하나요?	저희가 저녁시간쯤 준비해 드릴게요
몇 분이신가요?	어른 둘 아이 둘이요
오늘 투숙하실 건가요?	주말에 빈 방이 있는지 확인해 볼게요
비상약은 준비되어 있나요?	필요한 약 있으면 말씀해 주세요
어떻게 가입해요?	오른쪽에 버튼 있어요
예약하신 분 성함 좀 알려주실래요?	김지영입니다
배달 메뉴판을 주시겠습니까?	중국집과 치킨집 메뉴판만 있습니다
이 PC방은 후불 사용이 안 되는가 봐요?	선불만 됩니다
디럭스 트윈으로 두 개 하면 가격은 얼마인가요?	디럭스 트윈은 삼십오만원이라서 두 개 하시면 총 칠십만원이에요
포켓 다이 있나요?	있어요
총 몇 분이 서 숙박하실 건가요?	총 3명입니다
네, 영수증 필요하시나요?	필요해요
숙박은 언제부터 하시겠습니까?	모레부터 하겠습니다
신라면이랑 진라면 있는데 어떤 걸로 드릴까요?	진라면으로 주세요
그럼 일단 일반석 앉을 테니 말씀해 주세요	빨리 자리가 생겼으면 좋겠네요
잠시만요, 몇 명이세요?	저희가 가족이 7명이라서 방이 좀 커야 할 거 같아요
말씀해주신 큰 방도 뷰가 좀 괜찮나요,  바다가 보이나요?	전 객실 오션 뷰라서 전망은 좋아요
체크인 하려면 언제쯤 오면 될까요?	오후 1시쯤이면 준비가 끝날 것 같아요
바비큐 이용하는 건 무료인가요?	중자 2만원인데, 4분 이용하시니까 바비큐는 하나 서비스로 해 드릴게요
카드 가능한가요?	카드 돼요
혹시 주차할 데 여기 어디 있나요?	이 건물 지하주차장에 주차 하시면 됩니다
할리우드 방, 이용 가격은 얼마인가요?	할리우드 방은 십구만 팔천 원이에요
당구장 영업시간이 몇 시부터 몇 시까지 인가요?	10시에서 10시 반 사이에 문 열어가지고 새벽 4시까지 해요
결제는 현금으로 할 테니까 현금영수증 부탁드려요	알겠습니다
결제는 상품권으로 가능한가요?	신세계 상품권 가능해요
디럭스 더블룸 금액은 어떻게 되나요?	디럭스 더블룸 평일 가격은 십만 원이에요. 조식은 별도로 만 원씩 추가되는데, 세미 뷔페식으로 한식, 양식이 나와요
일단 자리에서 회원가입을 해주세요	아이디는 만들었어요
5분 기다렸다 3명 앉을게요	금액권은 앞에 기계에서 끊으시면 됩니다
모텔 이름을 정확히 말씀해 주실래요?	편한 모텔이라고 해요
지금 가면 바로 게임할 수 있어요?	가능합니다
한 명 추가할 수 있나요?	추가하실 수 있어요
얼마에요?	5만 원이에요
컵라면 같은 거 파나요?	준비되면 알려드릴게요
한번 물어보고 시간을 어떻게 조율하든지 하고 새로 전화드릴게요	전화 주세요
1시간 추가 비용은 얼마죠	시간당 천 원입니다
체크인 시간은 몇 시인가요?	체크인은 오후 세 시부터 가능하세요
프런트에 있는 식빵은 뭔가요?	아침에 커피와 드시도록 무료로 제공되는 서비스에요
거기 당구장인가요?	맞습니다
요금은 한 시간에 얼마 정도 하나요?	요금은 한 시간에 1000원입니다
짐 맡길 수 있나요?	총 세 개 맡기셨고 나중에 찾으실 때에 이 영수증 보여주시면 돼요
몇 시까지 퇴실해야 하나요?	오전 11시가 퇴실 시간이에요
2인실 3명으로 해서 예약 잡아주세요	예약해드렸어요
대실 하시나요?	지금 청소 중이라서 조금 기다리셔야 해요
문은 안 잠겨있나요	사용 바로 하실 수 있습니다
여기서 프린트 가능한가요?	그런데 인쇄요금과 별도로 이용요금은 1시간으로 내셔야 합니다
하룻밤만 묵으시는 건가요?	키 드릴게요
그럼 일단 일반석 앉을 테니 말씀해 주세요	오래 걸리지 않을 거예요
이번 주말에 숙박할 수 있는 방이 있나요?	있어요
배그 할 건데 컴퓨터 사양이 어떻게 돼요?	배그는 렉 전혀 없이 돌아갑니다
오션뷰와 시티뷰 중 어느 걸로 하시겠습니까?	오션뷰요
후불결제도 가능한가요?	후불결제도 물론 가능합니다
혹시 흡연실은 있나요?	화장실 옆쪽으로 가시면 있어요
몇 시부터 체크인 가능하죠?	체크인은 오후 3시부터 가능해요
내일 몇 시까지 체크아웃해야 하나요?	11시까지 정리 후 연락 주시면 돼요
현금으로 되지요?	현금 결제 돼요
29일 2인 숙박 예약 가능할까요?	가능해요
그걸로 예약 가능할까요?	이 방으로 예약 잡아드릴게요
한 시간에 얼마나 하나요?	1000원입니다
아까 그 방으로 주시겠어요?	바로 안내해드릴게요
결제할 때 카드도 가능한가요?	2000원 이상만 카드 결제 가능하세요
금연석으로 주세요	10번 11번 자리를 이용하시면 됩니다
화장실 어디 있어요?	화장실은 나가셔서 오른쪽 보시면 있습니다
1박에 얼마죠?	부가세 포함 20만 원이에요
바비큐를 할 수 있는 도구와 음식이 준비되어 있나요?	사용료를 지불하시고 대여하시면 돼요
흡연실은 어디있어요?	흡연실은 화장실 옆에 있습니다
주위에 볼만한 경치나 관광지가 있나요?	여기가 보문관광단지라서 식물원이 좋아요
체크아웃 시간은 언제인가요?	체크아웃 시간은 오전 11시에요
바비큐 이용시 따로 추가 요금은 없나요?	기본 숯은 제공되고 추가 숯은 만 원에 구입하실 수 있어요
선불인가요?	여기서 결제하시면 카드를 드리는데 그 카드에 적힌 번호 자리로 가시면 됩니다
호텔 안에 편의시설은 어떤 게 있나요?	지하 일 층에는 노래방과 편의점, 헬스장, 사우나가 있고 이층에는 다양한 바가 있어요
네 이거 카드 가져가서 접속하면 되죠?	아무 카드나 가져가셔서 하면 되세요
몇 명이 이용할 실 건가요?	20000원이에요
친구 식구가 간다면 인원이 더 추가되는 것도 가능하죠?	여섯 분이시면 조금 더 넓은 민들레 방이라고 있는데 그 방 하셔야 해요
피트니스센터는 몇 층에 있나요?	7층에 수영장과 함께 위치하고 있어요
내일 숙박 예약 가능한가요?	일반실과 특실 둘 다 가능해요
삼성페이나 카카오페이도 혹시 가능한가요?	삼성페이나 카카오페이 가능합니다
네 몇 명이세요?	3개 주세요
혹시 커플석이라든지 이런 건 있나요?	커플석은 없습니다
여기 배그 잘 돌아가요?	배그는 충분히 돌아갑니다
가족 8명이 이용하려고 하려는데, 큰 방 있나요?	큰 방은 1박 2일로 35만3천원 되세요
어른들은 안 되나요?	어른들은 안돼요
음식 주문은 어떻게 하면 되나요?	자리 가셔서 컴퓨터로 주문하세요
수영장이나 이런 편의시설을 이용할 수는 있나요?	수영장은 투숙객분들은 무료로 이용이 가능하신데, 외부 수영장밖에 없어요. 겨울에는 수영복보다는 래시 가드라든지 겉옷 챙겨오셔야 할 거예요
일행이 많은데 할증은 몇 명부터 붙어요?	5인 이상이면 50퍼센트 할증 적용됩니다
인원 추가 시 발생되는 비용이 있나요?	인당 1만 원 추가돼요
아침도 포함이 되나요?	저희는 조식 없어요
네 몇 분이 치실 거예요?	3명이요
바비큐 그릴 대여 비용은 얼마죠?	독채로 예약을 하시면 1인당 발생하는 바비큐 비용이 무료 포함되세요
어플 쿠폰 할인 적용해주세요?	죄송하지만 성수기 주말에는 쿠폰할인이 적용되지 않아요
배그 깔려있나요?	배그랑 오버워치 롤 등 거의 다 깔려있어요
세면도구는 다 있나요?	세면도구는 다 구비되어 있어요
카드 결제되나요?	카드 결제는 어려워요
다음 주 토요일 가족 단위로 갈 건데요?	다음 주 토요일 가능하세요
추가로는 어떻게 계산되나요?	한 시간 이후부터 삼십분당 500원으로 계산됩니다
몇 분이 서 주무실 건가요?	2명이요
회원가입하실 건가요?	방법 좀 알려주세요
일주일 전에 전화를 드려야겠네요?	일주일 전에 전화 주세요
저희 포켓볼 치려고요	그럼 저기 제일 끝에 있는 곳으로 가주세요
다시 한번 전화드릴게요	전화 주세요
여기 3구요	창가 옆 테이블로 가시면 됩니다
여기서 얼마나 걸리나요?	도보로 한 5분 정도 걸려요
체크아웃 시간은요?	체크아웃은 다음 날 11시요
이불은 넉넉하게 있나요?	이불은 걱정 안 하셔도 돼요
음식 주문이라든지 이런 거도 가능한가요?	음식 주문 가능합니다
객실이 몇 평, 몇 평 있나요?	오인실용으로 서른한평형, 스물여덟평형이 있는데, 둘 다 방 두 개 거실 하나예요
바비큐 구워 먹을 수 있는 장비가 준비되어있나요?	바비큐 장비는 모두 지원해드려요
만삼천원, 일 인당이죠?	일 인당 헬스장과 온천 사우나 가격이에요
당구 몇 치시나요	알고 있습니다
이불은 넉넉히 있나요?	이불이 모자라면 말씀해 주세요
침대방 가격은 얼마인가요?	일반실 토요일 가격이 전면 쪽은 십사만원, 후면 쪽은 십삼만원이에요
픽업은 해주시나요?	픽업은 되지 않아요
네, 고객님 혹시 봐두신 객실이 따로 있으신가요?	해당 날짜에 디럭스 룸이 2개가 비어 있는 데 옵션이 자쿠지와 시어터가 있어요
혹시 피시방 영업시간이 어떻게 돼요?	영업시간은 24시간입니다
단체 예약도 되나요?	단체 예약받아요
네, 얼마나 묵으실 예정이신가요?	한 달 정도 있을 예정입니다
카드 결제 가능하죠?	카드 주시면 결제할게요
결제 해주시고 현금영수증 발행해주세요	현금영수증 발행 번호 입력해주세요
이제 되는 건가요?	즐거운 게임 하세요
저희가 그릴이랑 숯은 대여해드리는데 필요하세요?	주세요
오늘 날짜로 예약했는데, 확인 되나요?	여기 603호 키 있고, 오른쪽으로 돌아가면 엘리베이터가 있어요
일회용품 필요하세요?	총 26000원 계산해드릴게요
몇 분이 이용하시나요?	총 2명입니다
여기 시간당 얼마인가요?	오픈 이벤트로 1시간당 6천 원이에요
근처에 아침 식사 가능한 곳은 있어요?	저희가 일곱 시 반에서 아홉 시 반 사이에 조식이 나와요
6명 모임으로 갈 예정인데 다음다음주 토요일쯤 얼마쯤 하나요?	저희가 토요일은 주말 가격이 적용돼요
오월 오일에 가족 네 명이 묵으려고 하면 가격이 얼마나 돼요?	일반실 바다 뷰 기준으로 연휴 기간 한 객실당 요금은 사십이만 삼천오백 원이에요
디럭스 룸에는 담배 냄새 안 나는 방이 있을까요?	디럭스 룸에는 담배 냄새 안 나는 방이 있어요
귀중품은 카운터에서 보관해주시나요?	저희 프런트 금고에서 보관을 해드려요
몇 학년이죠?	이학년이요
펜션 근처에 관광지라든지 있나요?	불국사는 오 분 정도 거리고 경주 보문단지가 한 십 분 정도 거리에요
평일에는 4명, 7만원이에요?	평일에는 4명, 이용요금 7만원인데, 6만5천원까지 해드릴게요
라면이나 햄버거 콜라도 파나요?	저쪽에 있습니다
혹시 흡연 가능한가요?	죄송하지만, 금연이에요
주변에 무슨 시설이 또 있나요?	주변에 안압지, 첨성대, 보문은 차 타고 십 분 거리에 다 있어요
방 하나를 예약하려고 하는데요?	기준 인원이 4명이라서 한 명은 추가 비용을 내셔야 합니다
짐을 맡겨두고 나갔다 와도 될까요?	다녀오세요
예약자분 성함이 어떻게 되세요?	홍길동입니다
네, 몇 분이 서 묶으시나요?	성인 5명에 어린이 5명인데요
몇 시간인가요?	대실 사용시간은 3시간이에요
죄송하지만, 조식 뷔페는 확인이 되지 않는데, 예약 하셨나요?	확실히 패키지로 같이 결제했어요
당구 좀 배워보려고하는데, 대회에 갈 수 있게끔 가르치고 싶은데요?	아, 그러면 선수 반 육성으로 들어가셔야해요
일회용품 필요하신가요?	1천 원씩 추가요금이 붙어요
숯이랑 고기 포함된 가격인가요?	포함이고 1인분 추가 시 5000원씩이에요
비밀번호 좀 찾아주실래요?	아이디는 본인 성함이시고 비밀번호는 본인 성함하고 44 이시네요
계산은 선불로 하시겠습니까	게임 끝나고 한 번에 할게요
컴퓨터 사양은 혹시 어느 정도에요?	그래픽카드 gtx1080입니다
정우성 씨 이름으로 독채 1박 예약하신 거 맞죠?	맞아요
커플 PC로 예약하신 것 맞으신가요?	커플 PC로 예약했습니다
오늘 5명 묵으려고 하는데 방 있을까요?	방 있어요
어른이 총 4분이세요?	어른이 4명이에요
몇 인실 원하시나요?	4인실이 필요해요
체크인 시간이 몇 시부터인가요?	체크인은 오후 두 시부터이고, 체크아웃은 열두 시 전까지 해주시면 돼요
세면도구나 이런 건 다 구비되어있나요?	칫솔이랑 면도기나 화장품만 없어요
저희 전산상으로 확인이 되지 않는데, 문자 보여주시겠어요?	여기 문자로는 조식 뷔페 포함으로 나옵니다
자리로 김밥이랑 라면 준비해주세요	준비해 드리겠습니다
조금만 생각해보고 전화드리겠습니다	전화 주세요
한 시간에 얼마에요?	7000원입니다
요금은 10분에 얼마에요?	10분에 중대는 1500원 받아요
이번 주말에 빈 방 있나요?	이번 주말에 빈 방 있어요
배달음식을 시켜 먹어도 되나요?	여기 있는 전단지에서만 시키실 수 있으세요
1박 하실 건가요?	1박입니다
그럼 4구 치다가 자리 나면 옮겨 줄 수 있나요?	그렇게 해드릴게요
돈가스 2인분만 주세요	조금만 기다려주세요
칼라로 인쇄하고 싶은데 도와주세요	잠시만 기다려주세요
몇 시부터 체크인이 가능한가요?	3시부터 가능해요
예약 취소할 수 있나요?	약 취소는 불가능해요
한 시간에 얼마예요?	10분에 1300원이고 한 시간은 7800원입니다
어떤 스타일의 방으로 드릴까요?	모던 룸은 1박에 2만5천 원이에요
음료는 어떤 거 가져다드릴까요?	저기 13번 자리 쓰시면 됩니다 음료 갖다 드릴게요
당구장 자리 있나요?	딱 한 테이블 남았어요
엑스트라 베드는 안 되나요?	엑스트라 베드는 트윈 객실만 가능하세요
카라반 4인 가족 예약 가능한가요?	4인실은 꽉 찼고 6인실 남았습니다
혹시 오버 위치도 깔려있나요?	물론이죠
객실 전망은 바다가 보이는 곳으로 되나요?	바다전망은 가격이 조금 더 비싸요
침대방인가요?	온돌방이에요
저 1시간이요	10번 자리 이용하시면 됩니다
가격이 올라서 얼마나 해요?	오른 가격으로 10만 원이에요
회원가입은 자리에서 하면 되죠?	로그인 화면에서 하시면 됩니다
뷰가 좋은 방은 따로 있나요?	저희 펜션은 오션뷰라서 바다는 다 보이고, 오동도와 마주 보고 있어요
엑셀로 자료를 좀 뽑으려면 한 장당 얼마나 하나요?	저희가 지금 프린트가 고장나서 출력이 안돼요
여기 처음 오는데 어떻게 이용하면 되나요?	1박에 3만 원이고 자리는 아무 데나 잡으시면 돼요
공휴일에도 다 영업하시는 건가요?	다른 가게는 모르겠지만 공휴일에도 영업하고 있어요
네, 내일 토요일 오전 11시에 체크아웃이에요	여기 키 받으시고 509호로 가시면 돼요
일반실과 특실 가격 차이는요?	특실이 1박당 5만 원 더 비쌉니다
흡연실은 따로 마련되어 있나요?	다른 구역은 금연이라 흡연실에서만 흡연 부탁합니다
와이파이는 다 설치되어 있나요?	와이파이 다 설치되어 있어요
4구 자리 주세요	만석이라 20분 정도 기다리셔야 해요
예, 며칠 토요일이에요?	사월 육 일 일박 이일 이용하려고 하거든요
대실 하려고 하는데 방 있나요?	방 하나 남아 있어요
회원 등록은 어디서 할 수 있나요?	저희 매장 방문하셔서 가입 가능합니다
빈방 2개 있을까요?	지금 빈 방은 하나 밖에 안 남아 있네요
피시방 1시간 이용에 얼마인가요?	회원은 1시간에 천 원이고 비회원은 1시간에 천이백 원입니다
여기 시간당 얼마예요?	1시간에 10000원입니다
경주에요?	경주에요
사월 이십칠일에 가려고 하거든요?	사월 토요일은 회원분들 예약 기간이라 일반분들 예약을 안 받고 있어요. 원하시는 날짜 일주일 전에 회원분들 예약 끝나고 남은 객실이 있으면 저희가 예약을 해드릴 수 있어요
어느 자리로 가서 하면 되나요?	모든 자리에서 출력 가능합니다
자리가 있나요?	있습니다
네, 예약하셨어요?	12시 입실인데 일찍 왔어요
한 시간에 얼마인가요?	오천 원입니다
상의해보고 전화를 다시 드릴게요, 근데 생각보다 비싸긴 하네요	주말이라서 가격이 높아요
회원가입을 해야지만 이용을 할 수 있나요?	비회원도 이용 가능합니다
한 열두 시 정도에 입실하려면 미리 전화를 드려야 되는 거예요?	전날에 손님이 안 묵으시는 방이면 더 일찍 오셔도 상관은 없는데 일단 전화를 주세요
아침은 주나요?	저희는 조식이 없어요
몇 시에 나가야 되나요?	밤 12시 전에 나가셔야 해요
흡연실 있나요?	저쪽 코너에 오른쪽으로 보시면 흡연실 있습니다
음료수 좀 주세요	서비스 음료 가져 다 드리겠습니다
일반 방이랑은 가격 차이가 얼마나 나요?	일반 방이랑은 삼만원 차이 나는데 일반 방은 욕조에 공기 방울 나오게 해서 버블스파가 돼요
라면 주문 가능한가요?	컴퓨터에서 주문장 이용해주시면 됩니다
영업시간 알 수 있을까요?	24시간 연중무휴 입니다
처음 왔는데요	선불 금액 등록해서 편하게 결제하실 수 있고 포인트도 적립해드려요
2명 자리 있어요?	저쪽으로 안내해 드릴게요
바비큐 하려고 하는데 가격이 어떻게 될까요?	20000원 내시면 다 해드려요
한 시간에 얼마에요?	9000원입니다
당구장 지금 영업하죠?	새벽 6시까지 합니다
시간당 얼마인가요?	1000원입니다
이번 주 토요일에 숙박이 가능한가요?	이인실에 네 명 주무실 수 있어요
음식 주문은 어디에서 하나요?	자리에서 음식 주문 가능합니다
바비큐 파티에 아이와 함께 가도 되죠?	보호자만 있으시다면 가능해요
포켓볼 칠게요	포켓볼은 저쪽 당구대 이용하시면 됩니다
얼음 넣어 드릴까요	하나는 얼음 빼주세요
컴퓨터는 아무거나 사용해도 되나요?	편하신 자리를 사용하세요 여기 비회원 카드입니다
그럼 언제쯤 되나요?	수리하는데 조금 걸려요
회원가입을 해야지만 이용이 가능한가요?	비회원도 이용 가능하세요
출력 버튼 눌렀는데 흑백 5장 확인 부탁드립니다	흑백 5장 맞네요
